id,name
S_BNU,北京师范大学
S_UQx,昆士兰大学
S_UESTC,电子科技大学
S_BIT,北京理工大学
S_JNU,暨南大学
S_TCIS,中央社会主义学院
S_LUIBE,辽宁对外经贸学院
S_BLCUX,北京语言大学
S_HNU,湖南大学
S_rcoe,教育部在线教育研究中心
S_TJU,同济大学
S_ZZUX,郑州大学
S_ZUEL,中南财经政法大学
S_nix,美国国家仪器公司
S_XJTU,西安交通大学
S_HIT,哈尔滨工业大学
S_WUST,武汉科技大学
S_JNUX,暨南大学
S_FUDANx,复旦大学
S_MIT,麻省理工学院
S_MIL,陆军边海防学院
S_NUDT,国防科技大学
S_ZNDX,中南大学
S_SichuanU,四川大学
S_BTBU,北京工商大学
S_CCI,中国心血管医生创新俱乐部
S_dlmu,大连海事大学
S_HBPU,湖北理工学院
S_CMU,首都医科大学
S_KMUSTX,昆明理工大学
S_KMMC,昆明医科大学
S_HEU,哈尔滨工程大学
S_PasteurX,巴斯德研究院
S_McGillX,麦吉尔大学
S_TIJMU,天津医科大学
S_ICx,塞万提斯学院
S_chzu,滁州学院
S_DUT,大连理工大学
S_HLJU,黑龙江大学
S_AdelaideX,阿德莱德大学
S_MIT_SLT_Lab,麻省理工学院
S_IMUN,内蒙古民族大学
S_BJWLXY,宝鸡文理学院
S_swpu,西南石油大学
S_Amazon,亚马逊AWS
S_HBNU,湖北师范大学
S_CHD,长安大学
S_SPI,陕西工业职业技术学院
S_NBCC,宁波城市职业技术学院
S_nxu,宁夏大学
S_NCU,南昌大学
S_heec,教育部高等教育教学评估中心
S_GZHU,广州大学
S_GIT,贵州理工学院
S_Sunlands,尚德机构
S_NJU,南京大学
S_HBUX,河北大学
S_BUCM,北京中医药大学
S_imvtc,内蒙古建筑职业技术学院
S_CUP,中国石油大学
S_HUBU,湖北大学
S_ustcX,中国科学技术大学
S_CUC,中国传媒大学
S_DYU,大叶大学
S_ChongqingUX,重庆大学
S_BJUT,北京工业大学
S_xuetang,学堂在线
S_XMU,厦门大学
S_YNNU,云南师范大学
S_FAFU,福建农林大学
S_TJUFE,天津财经大学
S_SDSNAssociation,SDG Academy
S_JinanX,暨南大学
S_GDUFE,广东财经大学
S_ZUELX,中南财经政法大学
S_sxyyc,重庆三峡医药高等专科学校
S_CDUTCM,成都中医药大学
S_qdu,青岛大学
S_NCTU,台湾交通大学
S_ysu,燕山大学
S_SCUT,华南理工大学
S_CUPB,中国石油大学
S_BSU,北京体育大学
S_LZU,兰州大学
S_RUCX,中国人民大学
S_CityU,香港城市大学
S_TW,上海师范大学
S_HRBEU,哈尔滨工程大学
S_SJU,西南交通大学
S_NGO20X,深圳市图鸥公益事业发展中心
S_Stanford,斯坦福大学
S_WellesleyX,韦尔斯利大学
S_HEBUT,河北工业大学
S_SCUEC,中南民族大学
S_JXUST,江西理工大学
S_HUST,华中科技大学
S_RiceX,莱斯大学
S_JLU,吉林大学
S_SHZU,石河子大学
S_cr,美国红衫学院
S_GDRTVU,广东开放大学
S_xust,西安科技大学
S_MITx,麻省理工学院
S_TsinghuaXTsinghuaX,清华大学
S_GZUCM,广州中医药大学
S_edX,edX
S_MicrosoftX,Microsoft
S_NEU,东北大学
S_HEBNU,河北师范大学
S_snnu,陕西师范大学
S_YAU,延安大学
S_HAUT,河南工业大学
S_SEU,东南大学
S_sict,山东商业职业技术学院
S_BurgundyX,勃艮第大学
S_SWU,西南大学
S_xauat,西安建筑科技大学
S_教育部在线教育研究中心,教育部在线教育研究中心
S_ZJFF,浙江纺织服装职业技术学院
S_ZZU,郑州大学
S_GZLIS,广州市轻工职业学校
S_sztsinghua,清华大学深圳研究生院
S_CSU,中南大学
S_NBCCx,宁波城市职业技术学院
S_UST,中国人民解放军陆军工程大学
S_NU,南开大学
S_nku,南开大学
S_ECUST,华东理工大学
S_BUPT,北京邮电大学
S_YLVTC,杨凌职业技术学院
S_TSINGHUA,清华大学
S_SDUx,山东大学
S_ncepu,华北电力大学
S_WUT,武汉理工大学
S_LinuxFoundationX,Linux基金会
S_CUNY,学堂在线
S_CSMZXY,长沙民政职业技术学院
S_XYSFXY,咸阳师范学院
S_xuetangX,学堂在线
S_ACCA,ACCA
S_haust,河南科技大学
S_SXPI,陕西工业职业技术学院
S_BIFT,北京服装学院
S_NDU,国防大学
S_FDU,复旦大学
S_CWU,中华女子学院
S_VPC_TsinghuaX,清华大学
S_CQUX,重庆大学
S_PPSUC,中国人民公安大学
S_qhnu,青海师范大学
S_WHUT,武汉理工大学
S_GXUST,广西科技大学
S_MUC,中央民族大学
S_FZXY,防灾科技学院
S_shsmu,上海交通大学
S_YIT,燕京理工学院
S_BFU,北京林业大学
S_AFEU,空军工程大学
S_XIYOU,西安邮电大学
S_HQU,华侨大学
S_TsinghuaX,清华大学
S_FJNU,福建师范大学
S_WageningenX,瓦赫宁根大学
S_HLJUX,黑龙江大学
S_ZJUX,浙江大学
S_SCU,苏州大学
S_ustc,中国科学技术大学
S_ZAFU,浙江农林大学
S_GDUT,广东工业大学
S_UIR,国际关系学院
S_XAAU,西安航空学院
S_UC BerkeleyX,加州大学伯克利分校
S_QHU,青海大学
S_UC_BerkeleyX,加州伯克利大学
S_NIU,台湾宜兰大学
S_EST,电子科技大学
S_zjfc,浙江农林大学
S_ACCA_X,特许公认会计师公会
S_gmc,贵州医科大学
S_gztrc,铜仁学院
S_NWPU,西北工业大学
S_FJTCM,福建中医药大学
S_PekingX,北京大学
S_BJTU,北京交通大学
S_GYCTCM,贵州中医药大学
S_DelftX,荷兰代尔夫特理工大学
S_BerkeleyX,加州大学伯克利分校
S_JSUX,吉首大学
S_cqu,重庆大学
S_XJAU,新疆农业大学
S_CIE,中国创业学院
S_PSFFC,公安消防部队高等专科学校
S_SWUFEX,西南财经大学
S_QLU,齐鲁工业大学
